DayJulian	time_numeric	Temp	Snet	VPD	WS
567	11.5	28.1	426.2	1.01933245891061	2.1
567	12	28.3	629.5	1.03126439079545	2.3
567	12.5	28.4	596.3	1.14177749439576	3.7
567	13	28.4	646.8	1.21531570589922	3.4
567	13.5	28.7	725.8	1.1815226344286	3.2
567	14	28.4	367	1.12629576565819	3.9
567	14.5	27.6	194.6	0.831179490325228	2.5
567	15	27.6	378.2	0.801626441780331	2.3
567	15.5	27.7	279.7	0.850913379964135	2.1
567	16	26.1	99	0.666322170357718	2.4
567	16.5	24.8	108	0.432071133869001	2
567	17	24.5	136.7	0.341359177403592	1.2
567	17.5	24.7	75.8	0.42949822387467	2.8
567	18	24.2	26.2	0.537654459167918	1.3
567	18.5	23.8	29.2	0.392193123285451	0.4
568	7	22.9	15	0.0809936628995019	1.9
568	7.5	22.8	58.6	0.0694002963761493	1.8
568	8	22.8	103.4	0.0416401778256896	1.3
568	8.5	23.3	177	0.0515029803487559	1.3
568	9	24.3	334.6	0.0729286638723113	0.9
568	9.5	25.9	423.7	0.230636657115241	0.7
568	10	26.7	509.4	0.522124537743612	1.6
568	10.5	27.3	400	0.693300430968218	1.2
568	11	27.8	561.7	0.897008939184552	1.9
568	11.5	27.6	354.3	0.842261883529564	2
568	12	28.1	556.6	1.01933245891061	2.2
568	12.5	28.3	489.2	1.11976842433387	2.2
568	13	27.9	595.6	0.932332793245811	2.8
568	13.5	28.3	668.9	1.10822441995929	2.5
568	14	28.7	621.7	1.22878353980574	2.4
568	14.5	28.6	663.2	1.24517204518897	3
568	15	28.6	751.4	1.29607530489795	3.8
568	15.5	28.3	577.5	1.19672845349771	3.6
568	16	28.3	464.8	1.14285643308302	2.5
568	16.5	27.7	200.7	1.00697609594009	1.7
568	17	26.2	204.5	0.707697811665157	1.7
568	17.5	27	214.7	0.834569464020882	0.5
568	18	27.7	154.4	0.943807853759346	0.3
568	18.5	27	48.4	0.741839523574117	1.5
569	7	22.4	19.5	0	2.3
569	7.5	22.5	79.7	0	1.8
569	8	23	182.8	0	1.5
569	8.5	23.8	285.5	0	1
569	9	24.9	398.1	0.0535447625876026	0.9
569	9.5	26.4	500	0.27542391185973	0.5
569	10	27.4	471.3	0.715628272248307	0.6
569	10.5	27.7	417.5	0.847197601012326	0.7
569	11	28.3	754.4	1.03511239225365	0.8
569	11.5	28.9	572.5	1.25505503906221	1.3
569	12	29.4	669	1.53790341725143	1.4
569	12.5	29.3	490	1.38226763585752	1.3
569	13	29.9	588.3	1.61657259338909	1
569	13.5	29.3	291.3	1.39042260716052	1.7
569	14	28.8	268.4	1.14085365173528	2.1
569	14.5	28.2	170.5	0.971723735514928	3.2
569	15	28.1	281.9	0.870996765263169	2.7
569	15.5	25.7	29.1	0.502083844201475	3.3
569	16	23.1	50.5	0.189402307397893	3.3
569	16.5	24.2	147.5	0.329237842973613	3.1
569	17	24.5	126.7	0.319832022071835	1.5
569	17.5	25.7	175.6	0.541722042427907	2.4
569	18	26.6	119.5	0.620084742014976	2.3
569	18.5	26.9	50.1	0.680764432094559	2.9
570	7	22.9	21.6	0.0195501944929833	2.3
570	7.5	23	92.2	0.0112393901837072	1.8
570	8	23.6	188.2	0.0728381558564789	1.7
570	8.5	24.9	302.2	0.292921348273355	2.4
570	9	26	408.1	0.474098658295211	2.4
570	9.5	26.8	509.5	0.602752203807188	2.8
570	10	27.4	600.9	0.806907388606509	3.5
570	10.5	28.1	684.5	0.992708103640554	3.9
570	11	28.2	495.4	1.00232920749965	3.4
570	11.5	28.7	660.2	1.16576899930288	3.2
570	12	29.2	805.6	1.38241866345934	3.5
570	12.5	29.5	835	1.48492244046653	3.6
570	13	30.1	665.6	1.64804897528443	2.6
570	13.5	30.1	558.5	1.69074454459232	3.3
570	14	30.2	801.2	1.69187946738759	2.3
570	14.5	30.7	781.5	1.85586571220479	2.7
570	15	28.5	374.1	1.00438797778403	3.8
570	15.5	27.7	258.4	0.824902927301475	3.8
570	16	26.2	378.7	0.673673878412024	4.8
570	16.5	24.9	195.8	0.415759333033149	4
570	17	26	227.3	0.292528959373641	3.3
570	17.5	27.2	259	0.548512407754521	3.3
570	18	27.4	112.8	0.795953894643525	3.6
570	18.5	26.8	20.7	0.465282402938882	3.2
571	7	23.7	13.6	0.0879338088323632	2.7
571	7.5	23.7	80	0.0791404279491269	2
571	8	24.5	200.6	0.135313547799622	1.6
571	8.5	25.5	308.9	0.25460848296193	2.2
571	9	26.2	429.3	0.374263265784458	3
571	9.5	26.8	447.8	0.504055936517122	3.4
571	10	27.6	565.2	0.775767524303546	3.4
571	10.5	28	611.3	0.990723383152136	3.7
571	11	28.3	712	1.08898441266833	3.1
571	11.5	29	716.8	1.36653096991948	2.9
571	12	29.3	733.3	1.43935243497848	3
571	12.5	29.8	857.3	1.66186460360759	2.8
571	13	30.2	639.7	1.80352633579388	2.6
571	13.5	29.7	310.6	1.46874114078458	2.4
571	14	29.5	714.3	1.15493967591841	2.7
571	14.5	29.7	671	1.2142149771827	2.8
571	15	29.3	577.8	1.22324569544914	4.3
571	15.5	29.3	661.7	1.30071792282758	4.4
571	16	29.3	572.7	1.38634512150902	4.4
571	16.5	29.2	480.5	1.35404056772851	4.2
571	17	28.9	329.6	1.31083526302053	4.2
571	17.5	28.5	203.7	1.25743146055908	3.5
571	18	28.1	110.2	1.20570294580098	4.4
571	18.5	27.6	34.5	1.00849778159461	3.7
572	7	23.8	20.7	0.097311075702405	2.8
572	7.5	24	92.2	0.110426038140596	2.3
572	8	25	196.9	0.22179719885928	1.9
572	8.5	25.9	308.1	0.347626265796885	2.8
572	9	26.6	358.4	0.459838123292005	2.5
572	9.5	27.1	439	0.599117745461625	3.4
572	10	27.4	480.5	0.82516321187815	3.6
572	10.5	28.3	656	1.1043764185011	3.2
572	11	28.5	530.2	1.23796657726869	2.7
572	11.5	28.5	296.9	1.21071574066215	2.3
572	12	28.5	441.5	1.12896323084252	1.9
572	12.5	28.6	313	1.04547464171527	0.7
572	13	26.9	153.6	0.826136003531418	2.7
572	13.5	26.3	492	0.869326208434976	1.3
572	14	28.3	480.7	1.17364044474856	1.7
572	14.5	27.5	491.2	0.976909771303282	2.2
572	15	28.9	626.8	1.2988823578866	1.7
572	15.5	29.1	674.9	1.41879209347972	3.5
572	16	29	608.3	1.3625235477203	4.3
572	16.5	28.5	372.5	1.15232109079098	4.2
572	17	28.3	303.6	1.10822441995929	3.9
572	17.5	28.1	263.3	1.06877769012642	4.3
572	18	27.8	122.9	0.971759684116598	3.9
572	18.5	27.5	46.7	0.855714198171672	3.9
573	7	24.4	15.7	0.27206884069547	2.1
573	7.5	23.9	77.8	0.16316339546102	0.9
573	8	24.5	217.3	0.169141934749528	0.8
573	8.5	25.3	300.1	0.280630779240567	1.1
573	9	26.7	369.9	0.483578430930325	1.3
573	9.5	27.1	397.8	0.595530214051675	2.9
573	10	27.5	566.7	0.83735123254567	2.7
573	10.5	28.5	720.7	1.24964550724293	3.2
573	11	28.9	765.5	1.37856839211278	3.1
573	11.5	29.4	709.7	1.52560018991342	3
573	12	29.8	681.1	1.75419041491912	2.6
573	12.5	30.3	929	1.87003451313887	2.3
573	13	30.1	590.8	1.90422239113175	3.1
573	13.5	30.2	548.6	1.7391146809441	1.9
573	14	29.4	591	1.22212058224247	2.8
573	14.5	28.4	342	1.10307317255184	4.9
573	15	25.7	662.3	0.416201081377538	2.8
573	15.5	26.8	833.4	0.697923604408323	3.3
573	16	24.8	289.2	0.385106880187587	3.3
573	16.5	25.1	415.4	0.283684755300057	0.7
573	17	26.3	378.8	0.547607060431481	0.9
573	17.5	27.1	260.2	0.807194567238716	0.7
573	18	27.4	139.5	0.832465541186806	0.5
573	18.5	28	32.9	0.873500387435661	0
574	7	24	22.8	0.328293626904475	2.8
574	7.5	23.8	59.8	0.271291483776402	2.3
574	8	24.1	141.6	0.306251110917139	2.1
574	8.5	25.1	315.2	0.379308830120301	1.9
574	9	26.4	429.1	0.574947416007187	2.4
574	9.5	26.7	364.3	0.62374609206955	2.4
574	10	26.7	335.9	0.634258666654992	3.9
574	10.5	27.2	666.5	0.801116806062524	4.3
574	11	27.5	799.1	0.932838653800878	4.4
574	11.5	28.1	673.7	1.10681248336935	4.2
574	12	28.6	855.5	1.28041276344903	4.3
574	12.5	28.8	812.1	1.32703462962263	4.7
574	13	25.5	109.7	0.528802233844008	6.3
574	13.5	23.1	197	0.144171905631232	1.4
574	14	24.2	522.2	0.108739104101376	1.4
574	14.5	25.7	497.8	0.327015135368066	1.9
574	15	27.1	661.6	0.602705276871575	1.1
574	15.5	27.7	441	0.780313579879774	2.1
574	16	28.3	460.6	0.950456360173421	2.8
574	16.5	28.4	382.9	1.07985057944548	4.5
574	17	28.3	347.7	1.04280839517003	4.1
574	17.5	28.3	229.2	1.04280839517003	4.8
574	18	27.8	102.6	0.882058790198142	4.8
574	18.5	27.2	29.4	0.653162801339265	4
575	7	23.9	14.8	0.112731073227614	2.6
575	7.5	24	98.4	0.113410525657909	0.9
575	8	24.4	209.8	0.146733756779579	1
575	8.5	26	302.9	0.329515379524331	0.9
575	9	26.5	418.3	0.446747393243334	1.9
575	9.5	27.2	525.6	0.599033287416121	2.7
575	10	27.5	408.4	0.694120100662858	2.7
575	10.5	27.8	465.1	0.829733268745711	3.5
575	11	28.4	682.8	1.03727582541717	4.3
575	11.5	28.5	474.1	1.10560537089405	5.2
575	12	28.7	821.4	1.1263849114886	5.2
575	12.5	28.7	888.5	1.17758422564717	6.2
575	13	28.8	869.5	1.20027311276316	5.9
575	13.5	28.8	801.6	1.23988608678174	5.6
575	14	28.8	742.6	1.20819570756688	5.5
575	14.5	28.9	773.3	1.2948980561753	5.9
575	15	29	735.5	1.37454581431784	6
575	15.5	28.9	622.5	1.25903934077352	4.9
575	16	29	563.3	1.27836768153758	5
575	16.5	28.9	451.5	1.26700794419614	4.6
575	17	28.6	362.5	1.12378734895986	4.6
575	17.5	28.2	236.2	0.99467783950347	5.3
575	18	27.9	128.6	0.921054573972677	4.8
575	18.5	27.5	39.6	0.778589742542465	4.8
576	7	23.4	12.9	0.0172716090290707	1.8
576	7.5	23.6	102.9	0.0233082098740732	1.3
576	8	24	95.6	0.0387983377250742	0.7
576	8.5	24.5	245.2	0.0645814659952741	0.8
576	9	26.2	392.5	0.316422579254132	1.4
576	9.5	27.1	394.3	0.595530214051675	2.2
576	10	27.5	464.7	0.767571963166865	2.5
576	10.5	28.2	586.1	1.11709972744236	3.5
576	11	28.2	493	1.14770519942708	3
576	11.5	28.3	516.1	1.01972038642088	1.9
576	12	28	403.1	0.975597835317752	2.8
576	12.5	28.5	733	1.17178597408137	2.8
576	13	28.7	600.2	1.2090914958986	2.8
576	13.5	27.1	218.7	0.975808543506359	3.3
576	14	27.9	377.2	1.01879914100651	1.9
576	14.5	28.9	490.4	1.23114922879436	2.5
576	15	28.9	496.3	1.17138470312473	3
576	15.5	26.6	327.4	0.888323647268645	3
576	16	26	449.3	0.712829188358757	2
576	16.5	26.6	147.8	0.74201151713028	0.7
576	17	25.8	53.8	0.534974156335167	1.3
576	17.5	25	55.3	0.411909083595807	1.8
576	18	24.9	41.6	0.34331641894404	1.1
576	18.5	24.9	27.4	0.314969191691779	1.6
577	7	23.5	24.1	0.139008858485801	1.1
577	7.5	23.7	110.8	0.155349728937175	1.6
577	8	24.2	213.2	0.184252370838444	1.2
577	8.5	25.5	308.2	0.388441147082944	2
577	9	26.4	409.8	0.557733421515954	2.4
577	9.5	27	509.7	0.716873770376911	3.7
577	10	27.3	548.7	0.849383774065775	5.1
577	10.5	27.8	683.6	1.01661013107583	4.3
577	11	28.2	682.8	1.22421887938889	4.2
577	11.5	28.7	709.9	1.33118216812289	3.8
577	12	28.8	461.7	1.35080241403379	3
577	12.5	28.6	353.5	1.28824403417349	3
577	13	26.2	131.5	0.595418831929819	3.9
577	13.5	25.4	408.4	0.723607401091213	2.5
577	14	24.2	127.3	0.655455155277742	3.8
577	14.5	24.3	157.6	0.55304236769836	3
577	15	25.2	379.4	0.615649073811756	2
577	15.5	25.5	171.1	0.522273811203959	2.2
577	16	23.2	33.7	0.102385548818879	3.7
577	16.5	23	155.5	0.0365280180970479	1.5
577	17	23.3	139.9	0.02861276686042	0.4
577	17.5	23.4	72.3	0.0259074135436065	1.1
577	18	23.4	56.5	0.0172716090290707	1
577	18.5	23.3	27.5	0.01430638343021	1.2
578	7	23.3	14.6	0.260376178429822	2.4
578	7.5	23.2	48.9	0.221835355774239	2.2
578	8	23.1	57	0.212017508281224	1.4
578	8.5	23.1	136.8	0.144171905631232	1.2
578	9	23.8	202.7	0.165133946646505	0.4
578	9.5	24.4	198.3	0.256784074364264	0.4
578	10	25.1	321.9	0.423933398369748	0.5
578	10.5	25.6	362.9	0.568070900403892	0.9
578	11	26.6	498.3	0.780331360737948	0.7
578	11.5	26.7	391.5	0.812972434607504	1.8
578	12	26.6	396.4	0.822134826491766	2.2
578	12.5	26.8	385.6	0.831868538587697	1.9
578	13	26.8	427.6	0.838918271965559	2.4
578	13.5	26.8	376.3	0.800144738387319	3.1
578	14	26.5	452.9	0.74457898873889	4
578	14.5	26.9	609.4	0.900594613291761	4.2
578	15	26.7	561	0.858526924477752	5.8
578	15.5	25.3	484.2	0.58061540532531	6.5
578	16	23.9	192	0.281827683069034	2.5
578	16.5	23.7	208.6	0.208110014236593	2
578	17	23.6	161.5	0.227255046272214	2.4
578	17.5	24	152.9	0.235774513867759	0.6
578	18	24.3	94.3	0.331217681753413	0.4
578	18.5	24.2	36.3	0.289970944270337	1.2
579	7	23	21.7	0.0505772558266818	0.6
579	7.5	23.3	94.7	0.0743931938370918	0.5
579	8	23.4	179.3	0.0834794436405096	0.9
579	8.5	24.1	299.9	0.102083703639046	0.6
579	9	25.7	403.9	0.310499219440386	1.5
579	9.5	26.2	449.2	0.520566178772928	2.3
579	10	26.7	422.7	0.637762858183473	1.7
579	10.5	27.2	680	0.848029051462582	2
579	11	27.6	621.6	1.01958017479895	3
579	11.5	27.9	596.7	1.03007736027965	2.4
579	12	28.2	514.4	1.10944835944618	2.4
579	12.5	28.4	847.6	1.25402002774314	3.2
579	13	28.6	913.6	1.26083458663789	3.1
579	13.5	28.9	838.5	1.32278816815446	3
579	14	28.8	812.4	1.31515073741706	3.4
579	14.5	28.6	706.5	1.23342513910228	3.6
579	15	28.2	617.7	1.01380625949392	4.4
579	15.5	28	573.7	0.96803506140056	4.2
579	16	28	555.5	0.952909513566176	3.8
579	16.5	27.8	438.1	0.94185938614378	3.9
579	17	27.2	269.5	0.768639097708638	3.9
579	17.5	27.2	226	0.728944120831666	3.1
579	18	26.7	51.7	0.609729325955628	2.9
579	18.5	26.5	37.6	0.609515823339742	2.5
580	7	22.9	12.2	0	1.2
580	7.5	23	62.7	0	1
580	8	23.3	127.2	0	0.8
580	8.5	23.7	159.8	0	0.5
580	9	24.3	215.7	0	0.5
580	9.5	24.9	422.5	0.0535447625876026	1.6
580	10	26	336.1	0.302616164869284	1.3
580	10.5	26.5	425.4	0.498694764550699	1.2
580	11	27	489.2	0.684774944837646	1.6
580	11.5	27.3	344	0.802195786617676	1.8
580	12	27.5	405.6	0.855714198171672	1.5
580	12.5	28.3	718.6	1.1043764185011	2.2
580	13	25.5	168.5	0.669163320605072	4.1
580	13.5	25	329.5	0.54815593432365	2.2
580	14	26.3	458.2	0.64343829600699	0.6
580	14.5	27.7	511.6	1.04041810650637	2
580	15	28.1	628	1.22472034242245	4.3
580	15.5	27.3	373.5	0.85301361925409	4.2
580	16	26.8	371.1	0.722597671230839	4.1
580	16.5	26.4	319.2	0.688559779649325	4.9
580	17	26.2	163.3	0.660064305110771	3
580	17.5	26	98.4	0.598507526074806	2.3
580	18	25.9	62.6	0.534809639687516	1.4
580	18.5	24.8	13.8	0.278654571843051	2.3
581	7	22.1	21.1	0.0505471117141299	1.2
581	7.5	22.2	86.1	0.0267663164284929	1.2
581	8	22.6	188.6	0.0246827947801927	0.9
581	8.5	23.6	300.3	0.0757516820907378	0.9
581	9	24.7	409.3	0.205412194027016	0.6
581	9.5	26.4	510.5	0.537076628126474	0.9
581	10	27.2	631	0.761421829185552	1.7
581	10.5	27.6	487.5	0.827485359257116	1.9
581	11	28.1	502.3	0.950869831073328	2.2
581	11.5	28.5	736.8	1.14453513747483	3.1
581	12	28.8	846.6	1.28742165560405	3.3
581	12.5	29.1	769.7	1.35027088441962	3.5
581	13	28.9	682.1	1.30286665959791	3.6
581	13.5	29.3	887.4	1.39857757846351	3.7
581	14	29.2	843.4	1.38241866345934	4.1
581	14.5	29.2	796.2	1.38241866345934	3.9
581	15	29.2	738.5	1.34998655405267	3.7
581	15.5	29.1	627	1.38654681862791	3.9
581	16	28.9	591.5	1.32677246986576	4.1
581	16.5	28.3	238.2	1.16979244329037	3.8
581	17	27.9	181.3	1.01503973458213	3.5
581	17.5	27.6	141.6	0.871814932074461	2.9
581	18	27.5	110	0.804297894418868	2.6
581	18.5	27.2	39.4	0.700075046739323	2.7
582	7	24.3	13.4	0.100276912824428	1.7
582	7.5	24.4	92.1	0.134505943714614	1.6
582	8	25.1	199.2	0.210372964604536	1.7
582	8.5	26	308.7	0.36313939784314	2
582	9	26.8	419	0.546354336784293	2.4
582	9.5	27.3	484.3	0.718709347286425	3.3
582	10	27.8	602.4	0.908221550924359	3
582	10.5	28.3	555.3	1.09283241412653	2.6
582	11	28.5	496.9	1.18346490405561	2.6
582	11.5	29.3	777.6	1.39857757846351	1.8
582	12	29.7	609.2	1.5855728224379	1.8
582	12.5	29	238.2	1.26634541494005	2.7
582	13	28.6	550.9	1.02589646490412	3.6
582	13.5	28.7	548.8	0.960971742668594	3.6
582	14	28.2	504.3	0.818696375591317	4.4
582	14.5	27.6	447.7	0.546731398080594	2.1
582	15	28.6	694.5	0.924089945486152	3.7
582	15.5	28.8	494.3	1.02201472967952	3.5
582	16	28.5	510	0.973244164519413	3.7
582	16.5	28.4	293.7	0.955996749544926	4
582	17	28.1	148.4	0.848175889317408	3.6
582	17.5	27.8	128.7	0.811045582512699	5
582	18	27.6	100.6	0.772073393235434	4.4
582	18.5	27	60	0.59917807673294	3.7
583	7	24	16.7	0.0775966754501484	1.7
583	7.5	24.3	89.1	0.097238218496415	2.1
583	8	24.9	117.1	0.148035520095136	2.2
583	8.5	25.3	215.5	0.203215391863858	2
583	9	26.6	438.4	0.425001901830489	3
583	9.5	27.3	359	0.638852753143489	4.2
583	10	27.5	435.6	0.723500845664461	4.6
583	10.5	28.1	424.2	0.928048955127568	4
583	11	28.6	699.9	1.09246226606202	4.4
583	11.5	28.9	609.8	1.19529051339258	4.7
583	12	29.5	762.5	1.29105756629451	3.6
583	12.5	29.9	774.4	1.51949382146233	3.9
583	13	30.2	628.3	1.59311492995126	3.9
583	13.5	30.5	851.9	1.72119242130517	4.4
583	14	29.1	521.4	0.927051651989592	4.3
583	14.5	27.3	365.3	0.569885694565499	6.1
583	15	25.1	297.2	0.31874691606748	4.8
583	15.5	25.8	401.2	0.372155934841856	2.8
583	16	27	550.4	0.706174161863823	1.9
583	16.5	28.1	472	1.05736725215354	2.6
583	17	28.7	287	1.25241399249431	3.6
583	17.5	28.5	118.9	1.12507025418444	2.9
583	18	27.6	29.8	0.820097097120892	3.7
583	18.5	27	13	0.567079251193676	3
584	7	23.9	12.3	0.112731073227614	2
584	7.5	24	55.7	0.13131745076179	1.9
584	8	24.5	144.1	0.190669090081286	1.8
584	8.5	25.2	249	0.29179200894203	2.4
584	9	26.1	366.1	0.436322639472821	2.6
584	9.5	26.9	417.1	0.602760174250391	3.4
584	10	27.4	547.5	0.74848875413726	4.4
584	10.5	27.7	531.9	0.899218506337644	4.6
584	11	28.5	563.1	1.06667560431328	3.9
584	11.5	28.7	581.5	1.19333786077289	4.7
584	12	29.1	585	1.30996429085486	3.5
584	12.5	29.2	391.1	1.36620260875601	3
584	13	28.6	305.6	1.10029353678648	2.4
584	13.5	27.5	404.3	0.624340831284052	2.9
584	14	27.6	550	0.520872480603809	2.9
584	14.5	28.4	564.1	0.839883784013153	3.5
584	15	27.4	373.2	0.810558553260837	3.5
584	15.5	28.1	647.3	0.726464550940022	3.5
584	16	27.7	302.7	0.86206071681956	4
584	16.5	25.6	102.7	0.748671475676806	1.3
584	17	25.7	88.3	0.657333453921668	0.9
584	17.5	25.9	82.1	0.511411717951187	1.1
584	18	25.3	49.4	0.490297453385817	2.1
584	18.5	25.2	27	0.477769333322665	1.3
585	7	23.3	14.8	0.02861276686042	1.9
585	7.5	23.4	87.7	0.057572030096903	1.7
585	8	23.6	170.9	0.0670111033879605	1.1
585	8.5	24.1	267.7	0.0990812417673095	1.2
585	9	26.1	402.2	0.314558181945522	1.2
585	9.5	26.7	531.8	0.501099388572728	3.1
585	10	27.4	609.1	0.744837589482932	3.5
585	10.5	27.7	500.5	0.865776495771368	2.9
585	11	28	503.9	0.979379222276348	3
585	11.5	27.7	434.3	0.86206071681956	2.6
585	12	27.8	431.7	0.848420954978722	3.1
585	12.5	27.9	469.1	0.894738729002028	3.1
585	13	27.6	314.9	0.853344276733901	3.4
585	13.5	27.7	630.7	0.873208053674985	3.5
585	14	28.3	835.3	1.27753648411974	4
585	14.5	28.1	342	1.06497421080213	4.2
585	15	27.5	388.5	0.848369011921271	3.7
585	15.5	28.3	548.8	1.26599247974516	4.4
585	16	26.9	262.2	0.996327111555058	3.3
585	16.5	26.6	323.8	1.01025042238395	2.1
585	17	27.4	389.7	1.21583782989126	2.2
585	17.5	27.2	128.9	1.1186766210783	3.1
585	18	27.1	140.6	1.01168385760586	2.4
585	18.5	26.9	42.6	0.897048965207935	2.5
586	7	23.8	6	0.291933227107215	1.4
586	7.5	23.7	29.3	0.202247760314435	1.1
586	8	23.7	88.8	0.196385506392278	1.2
586	8.5	24.5	198.2	0.224497477031191	1
586	9	25.2	307.8	0.29179200894203	1.2
586	9.5	25.9	343.7	0.457930753982435	2.6
586	10	26.2	207.1	0.435506345640096	1.9
586	10.5	26.3	287.1	0.482578722005242	2.4
586	11	26.6	347.1	0.616601119868824	3.1
586	11.5	27.3	531.6	0.885682225948928	3.5
586	12	27.9	574.9	1.11654370804035	3.2
586	12.5	27.9	715.9	1.04511498597716	4.2
586	13	28	644.7	1.12685331366159	3.8
586	13.5	27.9	602.5	1.08646845664532	3
586	14	28	519.8	1.0209744788209	2.7
586	14.5	27.9	532.3	1.01128032815776	3.1
586	15	27.9	681.6	0.977445670338351	3.6
586	15.5	27.7	345	0.839766043108709	3.1
586	16	28.1	350.2	0.939459393100448	1.4
586	16.5	27.9	350.4	0.962408044640837	3.6
586	17	27.8	309.1	1.09883595050108	4
586	17.5	27.3	216.8	0.965538820091864	4
586	18	26.9	67.8	0.911231557543238	3.5
586	18.5	26.5	20.9	0.782673727697624	2.2
587	7	22.8	26.2	0	1.9
587	7.5	23	131.4	0	1.2
587	8	23.5	147.4	0	1
587	8.5	24	297	0	0.7
587	9	25.6	468.6	0.11821128563318	0.9
587	9.5	26.8	387	0.451182936183158	1.2
587	10	27.2	421.4	0.667597338385437	0.5
587	10.5	28.3	570.7	1.04665639662822	0.6
587	11	28.2	607.1	1.12092541144045	1.3
587	11.5	28.4	507.3	1.13016619784258	1.6
587	12	28.4	420	1.13016619784258	2
587	12.5	28.7	683.7	1.27210603640146	2.8
587	13	28.6	855.9	1.2099313269289	3.6
587	13.5	28.7	935.8	1.39419670862575	3.7
587	14	28.9	877.7	1.41044280580324	3.4
587	14.5	28.9	537.5	1.39450559895801	3.1
587	15	28.7	611.4	1.31149012421575	3.5
587	15.5	28.5	602.5	1.24185955392677	3.4
587	16	29	581.2	1.41462003630961	2.1
587	16.5	28.9	423.4	1.52200325371989	2.5
587	17	28.4	215.2	1.26563132429632	3.2
587	17.5	28	171.9	1.09282083103423	3.2
587	18	28	125.7	1.10038360495142	2.7
587	18.5	27.5	33.2	0.980582364428482	2.5
588	7	24.5	16.1	0.249099940267486	2
588	7.5	24.6	98.2	0.272250762496089	2.3
588	8	25	203.3	0.294673421341615	1.3
588	8.5	26.1	313	0.426175601345545	1.1
588	9	26.9	423.4	0.631125358920998	2.4
588	9.5	27.5	545.7	0.83367863942047	2.5
588	10	27.9	571	0.89097932257765	2.6
588	10.5	27.8	311.8	0.904484013677757	2.8
588	11	28.1	319.8	0.996511582964848	2.6
588	11.5	28.5	430.8	1.10560537089405	2.3
588	12	28.3	420.6	1.01587238496269	3.2
588	12.5	26	775.8	0.598507526074806	3.9
588	13	27.7	927.3	0.951239411662962	2.2
588	13.5	28.7	874.6	1.19727626955431	2.3
588	14	29.4	859.4	1.61582385705884	2.3
588	14.5	29.8	679	1.63248820909937	2.1
588	15	29.3	283.6	1.31295037978207	2.6
588	15.5	28.8	512.1	1.15669884134271	4.6
588	16	28.4	436.2	1.02953496104838	5.2
588	16.5	28.2	285.1	0.914338475543574	4.4
588	17	27.8	119.4	0.822258194252506	3.9
588	17.5	27.6	68.5	0.753602737894874	2.6
588	18	27.2	47	0.678423241170065	2.9
588	18.5	27	23.6	0.606311149074999	2.6
589	7	23	10.9	0	2
589	7.5	23	35.6	0	2.1
589	8	23.2	113.1	0	1.5
589	8.5	23.8	165.9	0.0206417433308133	1.2
589	9	24.6	249.1	0.052593897300381	0.7
589	9.5	25.6	374.8	0.183884222096057	0.7
589	10	27.1	472.1	0.545304774312377	1.3
589	10.5	27.8	493.6	0.870846178458336	2.1
589	11	28.1	391.9	0.962280269046208	1.6
589	11.5	28.9	368.3	1.18333760825865	0.6
589	12	28	144.3	1.04366280057248	2.3
589	12.5	23.4	82.2	0.633292331065933	5.2
589	13	22.4	191.2	0.411829874121106	3.2
589	13.5	23.1	474.1	0.438169517114529	2
589	14	24.4	550.2	0.284296653760435	1
589	14.5	25.6	691.8	0.390753971954122	1.2
589	15	27.8	832.8	1.10631102499428	1.8
589	15.5	28.1	697.2	1.05356377282925	1.7
589	16	27.9	346.6	0.93609219967019	2.1
589	16.5	27.6	233.8	0.831179490325228	2.1
589	17	27.7	202.3	0.858344937867751	2.1
589	17.5	27.7	150.9	0.910365843193069	1.9
589	18	27.5	90.3	0.855714198171672	1.8
589	18.5	27.1	39.9	0.699568624940221	2.1
590	7	22.9	25.2	0.0726150081167945	2.2
590	7.5	23.2	87.1	0.122293849978106	2
590	8	23.4	204.9	0.152565879756793	2.3
590	8.5	24.4	313.4	0.235385401500575	1.3
590	9	25.6	428.5	0.433441380654993	1
590	9.5	26.6	388.5	0.644470097038037	0.8
590	10	27	426.1	0.773938349113381	1.1
590	10.5	27.3	479.6	0.91472098745545	1.4
590	11	27.6	512.7	0.993721257322162	1.7
590	11.5	28.2	590.7	1.15918225142135	1.5
590	12	28.5	604.9	1.26911039053331	1.3
590	12.5	29.1	536.9	1.41476143412325	0.9
590	13	29.1	515.8	1.43894539026211	1.2
590	13.5	29.8	697	1.6912409981158	1.9
590	14	28.8	412.2	1.148776246539	3.5
590	14.5	28.2	130.4	1.12092541144045	2.9
590	15	27.4	566.3	0.960256304088289	2.2
590	15.5	26.6	249.3	0.731560650691826	2.9
590	16	25.8	83.5	0.491777485326738	2.1
590	16.5	25.8	130.4	0.53829697718197	2.3
590	17	26.5	258.9	0.557568452032378	1.5
590	17.5	26.7	85.2	0.462553281759442	2.4
590	18	26.4	55.2	0.537076628126474	3
590	18.5	26.3	32.5	0.5270717956653	2.9
591	7	24	20.4	0.125348475727163	2.8
591	7.5	23.9	95.1	0.100864644466812	2
591	8	24.7	202.4	0.155615298505315	1.4
591	8.5	25.8	316.7	0.282439771978194	1.8
591	9	26.6	431	0.407583791099732	2.1
591	9.5	26.9	444.5	0.524755916406223	3.2
591	10	27.5	595.2	0.708810473163659	3.4
591	10.5	27.9	483.8	0.89097932257765	3.3
